county,date,confirmed_cases,new_confirmed_cases,deaths,new_deaths
Madera,2022-03-28,3582,2.0,3,0.0
Madera,2022-03-29,3582,0.0,3,0.0
Madera,2022-03-30,3587,5.0,3,0.0
Madera,2022-03-31,3587,0.0,3,0.0
Madera,2022-04-01,3587,0.0,3,0.0
Madera,2022-04-02,3588,1.0,3,0.0
Madera,2022-04-03,3588,0.0,3,0.0
Madera,2022-04-04,3588,0.0,3,0.0
Madera,2022-04-05,3588,0.0,3,0.0
Madera,2022-04-06,3588,0.0,3,0.0
Madera,2022-04-07,3588,0.0,3,0.0
Madera,2022-04-08,3588,0.0,3,0.0
Madera,2022-04-09,3588,0.0,3,0.0
Madera,2022-04-10,3588,0.0,3,0.0
Madera,2022-04-11,3589,1.0,3,0.0
Madera,2022-04-12,3589,0.0,3,0.0
Madera,2022-04-13,3589,0.0,3,0.0
Madera,2022-04-14,3589,0.0,3,0.0
Madera,2022-04-15,3589,0.0,3,0.0
Madera,2022-04-16,3589,0.0,3,0.0
Madera,2022-04-17,3589,0.0,3,0.0
Madera,2022-04-18,3589,0.0,3,0.0
Madera,2022-04-19,3589,0.0,3,0.0
Madera,2022-04-20,3589,0.0,3,0.0
Madera,2022-04-21,3589,0.0,3,0.0
Madera,2022-04-22,3589,0.0,3,0.0
Madera,2022-04-23,3589,0.0,3,0.0
Madera,2022-04-24,3589,0.0,3,0.0
Madera,2022-04-25,3589,0.0,3,0.0
Madera,2022-04-26,3589,0.0,3,0.0
Madera,2022-04-27,3591,2.0,3,0.0
Madera,2022-04-28,3591,0.0,3,0.0
Madera,2022-04-29,3591,0.0,3,0.0
Madera,2022-04-30,3596,5.0,3,0.0
Madera,2022-05-01,3598,2.0,3,0.0
Madera,2022-05-02,3599,1.0,3,0.0
Madera,2022-05-03,3602,3.0,3,0.0
Madera,2022-05-04,3624,22.0,3,0.0
Madera,2022-05-05,3628,4.0,3,0.0
Madera,2022-05-06,3628,0.0,3,0.0
Madera,2022-05-07,3629,1.0,3,0.0
Madera,2022-05-08,3630,1.0,3,0.0
Madera,2022-05-09,3630,0.0,3,0.0
Madera,2022-05-10,3634,4.0,3,0.0
Madera,2022-05-11,3638,4.0,3,0.0
Madera,2022-05-12,3645,7.0,3,0.0
Madera,2022-05-13,3645,0.0,3,0.0
Madera,2022-05-14,3647,2.0,3,0.0
Madera,2022-05-15,3647,0.0,3,0.0
Madera,2022-05-16,3647,0.0,3,0.0
Madera,2022-05-17,3647,0.0,3,0.0
Madera,2022-05-18,3649,2.0,3,0.0
Madera,2022-05-19,3650,1.0,3,0.0
Madera,2022-05-20,3650,0.0,3,0.0
Madera,2022-05-21,3653,3.0,3,0.0
Madera,2022-05-22,3653,0.0,3,0.0
Madera,2022-05-23,3660,7.0,3,0.0
Madera,2022-05-24,3661,1.0,3,0.0
Madera,2022-05-25,3663,2.0,3,0.0
Madera,2022-05-26,3669,6.0,3,0.0
Madera,2022-05-27,3670,1.0,3,0.0
Madera,2022-05-28,3672,2.0,3,0.0
Madera,2022-05-29,3673,1.0,3,0.0
Madera,2022-05-30,3676,3.0,3,0.0
Madera,2022-05-31,3685,9.0,3,0.0
Madera,2022-06-01,3703,18.0,3,0.0
Madera,2022-06-02,3707,4.0,3,0.0
Madera,2022-06-03,3719,12.0,3,0.0
Madera,2022-06-04,3723,4.0,3,0.0
Madera,2022-06-05,3738,15.0,3,0.0
Madera,2022-06-06,3740,2.0,3,0.0
Madera,2022-06-07,3754,14.0,3,0.0
Madera,2022-06-08,3761,7.0,3,0.0
Madera,2022-06-09,3761,0.0,3,0.0
Madera,2022-06-10,3773,12.0,3,0.0
Madera,2022-06-11,3773,0.0,3,0.0
Madera,2022-06-12,3774,1.0,3,0.0
Madera,2022-06-13,3779,5.0,3,0.0
Madera,2022-06-14,3779,0.0,3,0.0
Marin,2020-03-10,0,0.0,0,0.0
Marin,2020-03-11,0,0.0,0,0.0
Marin,2020-03-12,0,0.0,0,0.0
Marin,2020-03-13,0,0.0,0,0.0
Marin,2020-03-14,0,0.0,0,0.0
Marin,2020-03-15,0,0.0,0,0.0
Marin,2020-03-16,0,0.0,0,0.0
Marin,2020-03-17,0,0.0,0,0.0
Marin,2020-03-18,0,0.0,0,0.0
Marin,2020-03-19,0,0.0,0,0.0
Marin,2020-03-20,0,0.0,0,0.0
Marin,2020-03-21,0,0.0,0,0.0
Marin,2020-03-22,0,0.0,0,0.0
Marin,2020-03-23,0,0.0,0,0.0
Marin,2020-03-24,0,0.0,0,0.0
Marin,2020-03-25,0,0.0,0,0.0
Marin,2020-03-26,0,0.0,0,0.0
Marin,2020-03-27,0,0.0,0,0.0
Marin,2020-03-28,0,0.0,0,0.0
Marin,2020-03-29,0,0.0,0,0.0
Marin,2020-03-30,0,0.0,0,0.0
Marin,2020-03-31,0,0.0,0,0.0
Marin,2020-04-01,0,0.0,0,0.0
Marin,2020-04-02,0,0.0,0,0.0
Marin,2020-04-03,0,0.0,0,0.0
Marin,2020-04-04,0,0.0,0,0.0
Marin,2020-04-05,0,0.0,0,0.0
Marin,2020-04-06,0,0.0,0,0.0
Marin,2020-04-07,0,0.0,0,0.0
Marin,2020-04-08,0,0.0,0,0.0
Marin,2020-04-09,0,0.0,0,0.0
Marin,2020-04-10,0,0.0,0,0.0
Marin,2020-04-11,0,0.0,0,0.0
Marin,2020-04-12,0,0.0,0,0.0
Marin,2020-04-13,0,0.0,0,0.0
Marin,2020-04-14,0,0.0,0,0.0
Marin,2020-04-15,0,0.0,0,0.0
Marin,2020-04-16,0,0.0,0,0.0
Marin,2020-04-17,0,0.0,0,0.0
Marin,2020-04-18,0,0.0,0,0.0
Marin,2020-04-19,0,0.0,0,0.0
Marin,2020-04-20,0,0.0,0,0.0
Marin,2020-04-21,0,0.0,0,0.0
Marin,2020-04-22,0,0.0,0,0.0
Marin,2020-04-23,0,0.0,0,0.0
Marin,2020-04-24,0,0.0,0,0.0
Marin,2020-04-25,0,0.0,0,0.0
Marin,2020-04-26,0,0.0,0,0.0
Marin,2020-04-27,0,0.0,0,0.0
Marin,2020-04-28,0,0.0,0,0.0
Marin,2020-04-29,0,0.0,0,0.0
Marin,2020-04-30,0,0.0,0,0.0
Marin,2020-05-01,0,0.0,0,0.0
Marin,2020-05-02,0,0.0,0,0.0
Marin,2020-05-03,0,0.0,0,0.0
Marin,2020-05-04,0,0.0,0,0.0
Marin,2020-05-05,0,0.0,0,0.0
Marin,2020-05-06,0,0.0,0,0.0
Marin,2020-05-07,0,0.0,0,0.0
Marin,2020-05-08,0,0.0,0,0.0
Marin,2020-05-09,0,0.0,0,0.0
Marin,2020-05-10,0,0.0,0,0.0
Marin,2020-05-11,0,0.0,0,0.0
Marin,2020-05-12,0,0.0,0,0.0
Marin,2020-05-13,0,0.0,0,0.0
Marin,2020-05-14,0,0.0,0,0.0
Marin,2020-05-15,0,0.0,0,0.0
Marin,2020-05-16,0,0.0,0,0.0
Marin,2020-05-17,0,0.0,0,0.0
Marin,2020-05-18,0,0.0,0,0.0
Marin,2020-05-19,0,0.0,0,0.0
Marin,2020-05-20,0,0.0,0,0.0
Marin,2020-05-21,0,0.0,0,0.0
Marin,2020-05-22,0,0.0,0,0.0
Marin,2020-05-23,0,0.0,0,0.0
Marin,2020-05-24,0,0.0,0,0.0
Marin,2020-05-25,0,0.0,0,0.0
Marin,2020-05-26,0,0.0,0,0.0
Marin,2020-05-27,0,0.0,0,0.0
Marin,2020-05-28,0,0.0,0,0.0
Marin,2020-05-29,0,0.0,0,0.0
Marin,2020-05-30,0,0.0,0,0.0
Marin,2020-05-31,1,1.0,0,0.0
Marin,2020-06-01,2,1.0,0,0.0
Marin,2020-06-02,9,7.0,0,0.0
Marin,2020-06-03,16,7.0,0,0.0
Marin,2020-06-04,16,0.0,0,0.0
Marin,2020-06-05,17,1.0,0,0.0
Marin,2020-06-06,17,0.0,0,0.0
Marin,2020-06-07,17,0.0,0,0.0
Marin,2020-06-08,17,0.0,0,0.0
Marin,2020-06-09,26,9.0,0,0.0
Marin,2020-06-10,27,1.0,0,0.0
Marin,2020-06-11,31,4.0,0,0.0
Marin,2020-06-12,49,18.0,0,0.0
Marin,2020-06-13,49,0.0,0,0.0
Marin,2020-06-14,49,0.0,0,0.0
Marin,2020-06-15,198,149.0,0,0.0
Marin,2020-06-16,319,121.0,0,0.0
Marin,2020-06-17,321,2.0,0,0.0
Marin,2020-06-18,465,144.0,0,0.0
Marin,2020-06-19,501,36.0,0,0.0
Marin,2020-06-20,501,0.0,0,0.0
Marin,2020-06-21,506,5.0,0,0.0
Marin,2020-06-22,599,93.0,0,0.0
Marin,2020-06-23,791,192.0,0,0.0
Marin,2020-06-24,1011,220.0,0,0.0
Marin,2020-06-25,1170,159.0,1,1.0
Marin,2020-06-26,1206,36.0,1,0.0
Marin,2020-06-27,1206,0.0,1,0.0
Marin,2020-06-28,1209,3.0,1,0.0
Marin,2020-06-29,1506,297.0,1,0.0
Marin,2020-06-30,1533,27.0,1,0.0
Marin,2020-07-01,1548,15.0,2,1.0
Marin,2020-07-02,1562,14.0,2,0.0
Marin,2020-07-03,1634,72.0,4,2.0
Marin,2020-07-04,1682,48.0,6,2.0
Marin,2020-07-05,1695,13.0,8,2.0
Marin,2020-07-06,1813,118.0,8,0.0
Marin,2020-07-07,1972,159.0,9,1.0
Marin,2020-07-08,1980,8.0,9,0.0
Marin,2020-07-09,2009,29.0,9,0.0
Marin,2020-07-10,2067,58.0,9,0.0
Marin,2020-07-11,2070,3.0,11,2.0
Marin,2020-07-12,2070,0.0,12,1.0
Marin,2020-07-13,2076,6.0,12,0.0
Marin,2020-07-14,2098,22.0,13,1.0
Marin,2020-07-15,2106,8.0,14,1.0
Marin,2020-07-16,2109,3.0,14,0.0
Marin,2020-07-17,2115,6.0,14,0.0
Marin,2020-07-18,2117,2.0,14,0.0
Marin,2020-07-19,2117,0.0,14,0.0
Marin,2020-07-20,2118,1.0,15,1.0
Marin,2020-07-21,2141,23.0,16,1.0
Marin,2020-07-22,2149,8.0,16,0.0
Marin,2020-07-23,2174,25.0,16,0.0
Marin,2020-07-24,2175,1.0,17,1.0
Marin,2020-07-25,2175,0.0,19,2.0
Marin,2020-07-26,2175,0.0,20,1.0
Marin,2020-07-27,2177,2.0,20,0.0
Marin,2020-07-28,2202,25.0,20,0.0
Marin,2020-07-29,2214,12.0,20,0.0
Marin,2020-07-30,2219,5.0,20,0.0
Marin,2020-07-31,2223,4.0,20,0.0
Marin,2020-08-01,2223,0.0,20,0.0
Marin,2020-08-02,2223,0.0,22,2.0
Marin,2020-08-03,2224,1.0,23,1.0
Marin,2020-08-04,2226,2.0,24,1.0
Marin,2020-08-05,2229,3.0,24,0.0
Marin,2020-08-06,2233,4.0,25,1.0
Marin,2020-08-07,2233,0.0,25,0.0
Marin,2020-08-08,2233,0.0,25,0.0
Marin,2020-08-09,2233,0.0,26,1.0
Marin,2020-08-10,2233,0.0,26,0.0
Marin,2020-08-11,2235,2.0,26,0.0
Marin,2020-08-12,2236,1.0,26,0.0
Marin,2020-08-13,2236,0.0,26,0.0
Marin,2020-08-14,2236,0.0,26,0.0
Marin,2020-08-15,2236,0.0,26,0.0
Marin,2020-08-16,2236,0.0,26,0.0
Marin,2020-08-17,2236,0.0,26,0.0
Marin,2020-08-18,2236,0.0,26,0.0
Marin,2020-08-19,2236,0.0,26,0.0
Marin,2020-08-20,2236,0.0,26,0.0
Marin,2020-08-21,2236,0.0,27,1.0
Marin,2020-08-22,2236,0.0,27,0.0
Marin,2020-08-23,2236,0.0,27,0.0
Marin,2020-08-24,2236,0.0,27,0.0
Marin,2020-08-25,2236,0.0,27,0.0
Marin,2020-08-26,2237,1.0,27,0.0
Marin,2020-08-27,2237,0.0,27,0.0
Marin,2020-08-28,2237,0.0,27,0.0
Marin,2020-08-29,2237,0.0,27,0.0
Marin,2020-08-30,2237,0.0,27,0.0
Marin,2020-08-31,2237,0.0,27,0.0
Marin,2020-09-01,2238,1.0,27,0.0
Marin,2020-09-02,2238,0.0,27,0.0
Marin,2020-09-03,2238,0.0,27,0.0
Marin,2020-09-04,2238,0.0,27,0.0
Marin,2020-09-05,2238,0.0,27,0.0
Marin,2020-09-06,2238,0.0,27,0.0
Marin,2020-09-07,2238,0.0,27,0.0
Marin,2020-09-08,2238,0.0,27,0.0
Marin,2020-09-09,2238,0.0,27,0.0
Marin,2020-09-10,2238,0.0,27,0.0
Marin,2020-09-11,2238,0.0,27,0.0
Marin,2020-09-12,2238,0.0,27,0.0
Marin,2020-09-13,2238,0.0,27,0.0
Marin,2020-09-14,2238,0.0,27,0.0
Marin,2020-09-15,2238,0.0,27,0.0
Marin,2020-09-16,2238,0.0,27,0.0
Marin,2020-09-17,2238,0.0,27,0.0
Marin,2020-09-18,2238,0.0,27,0.0
Marin,2020-09-19,2238,0.0,27,0.0
Marin,2020-09-20,2238,0.0,27,0.0
Marin,2020-09-21,2238,0.0,27,0.0
Marin,2020-09-22,2238,0.0,27,0.0
Marin,2020-09-23,2238,0.0,27,0.0
Marin,2020-09-24,2238,0.0,27,0.0
Marin,2020-09-25,2238,0.0,28,1.0
Marin,2020-09-26,2238,0.0,28,0.0
Marin,2020-09-27,2238,0.0,28,0.0
Marin,2020-09-28,2238,0.0,28,0.0
Marin,2020-09-29,2238,0.0,28,0.0
Marin,2020-09-30,2238,0.0,28,0.0
Marin,2020-10-01,2238,0.0,28,0.0
Marin,2020-10-02,2238,0.0,28,0.0
Marin,2020-10-03,2238,0.0,28,0.0
Marin,2020-10-04,2238,0.0,28,0.0
Marin,2020-10-05,2238,0.0,28,0.0
Marin,2020-10-06,2238,0.0,28,0.0
Marin,2020-10-07,2238,0.0,28,0.0
Marin,2020-10-08,2238,0.0,28,0.0
Marin,2020-10-09,2238,0.0,28,0.0
Marin,2020-10-10,2238,0.0,28,0.0
Marin,2020-10-11,2238,0.0,28,0.0
Marin,2020-10-12,2238,0.0,28,0.0
Marin,2020-10-13,2238,0.0,28,0.0
Marin,2020-10-14,2239,1.0,28,0.0
Marin,2020-10-15,2239,0.0,28,0.0
Marin,2020-10-16,2239,0.0,28,0.0
Marin,2020-10-17,2239,0.0,28,0.0
Marin,2020-10-18,2239,0.0,28,0.0
Marin,2020-10-19,2239,0.0,28,0.0
Marin,2020-10-20,2239,0.0,28,0.0
Marin,2020-10-21,2239,0.0,28,0.0
Marin,2020-10-22,2239,0.0,28,0.0
Marin,2020-10-23,2239,0.0,28,0.0
Marin,2020-10-24,2239,0.0,28,0.0
Marin,2020-10-25,2239,0.0,28,0.0
Marin,2020-10-26,2239,0.0,28,0.0
Marin,2020-10-27,2239,0.0,28,0.0
Marin,2020-10-28,2239,0.0,28,0.0
Marin,2020-10-29,2239,0.0,28,0.0
Marin,2020-10-30,2239,0.0,28,0.0
Marin,2020-10-31,2239,0.0,28,0.0
Marin,2020-11-01,2239,0.0,28,0.0
Marin,2020-11-02,2239,0.0,28,0.0
Marin,2020-11-03,2239,0.0,28,0.0
Marin,2020-11-04,2239,0.0,28,0.0
Marin,2020-11-05,2239,0.0,28,0.0
Marin,2020-11-06,2239,0.0,28,0.0
Marin,2020-11-07,2239,0.0,28,0.0
Marin,2020-11-08,2239,0.0,28,0.0
Marin,2020-11-09,2239,0.0,28,0.0
Marin,2020-11-10,2239,0.0,28,0.0
Marin,2020-11-11,2239,0.0,28,0.0
Marin,2020-11-12,2239,0.0,28,0.0
Marin,2020-11-13,2239,0.0,28,0.0
Marin,2020-11-14,2239,0.0,28,0.0
Marin,2020-11-15,2239,0.0,28,0.0
Marin,2020-11-16,2239,0.0,28,0.0
Marin,2020-11-17,2239,0.0,28,0.0
Marin,2020-11-18,2239,0.0,28,0.0
Marin,2020-11-19,2239,0.0,28,0.0
Marin,2020-11-20,2239,0.0,28,0.0
Marin,2020-11-21,2239,0.0,28,0.0
Marin,2020-11-22,2239,0.0,28,0.0
Marin,2020-11-23,2239,0.0,28,0.0
Marin,2020-11-24,2239,0.0,28,0.0
Marin,2020-11-25,2239,0.0,28,0.0
Marin,2020-11-26,2239,0.0,28,0.0
Marin,2020-11-27,2239,0.0,28,0.0
Marin,2020-11-28,2239,0.0,28,0.0
Marin,2020-11-29,2239,0.0,28,0.0
Marin,2020-11-30,2239,0.0,28,0.0
Marin,2020-12-01,2239,0.0,28,0.0
Marin,2020-12-02,2239,0.0,28,0.0
Marin,2020-12-03,2239,0.0,28,0.0
Marin,2020-12-04,2239,0.0,28,0.0
Marin,2020-12-05,2239,0.0,28,0.0
Marin,2020-12-06,2239,0.0,28,0.0
Marin,2020-12-07,2239,0.0,28,0.0
Marin,2020-12-08,2239,0.0,28,0.0
Marin,2020-12-09,2242,3.0,28,0.0
Marin,2020-12-10,2242,0.0,28,0.0
Marin,2020-12-11,2242,0.0,28,0.0
Marin,2020-12-12,2242,0.0,28,0.0
Marin,2020-12-13,2242,0.0,28,0.0
Marin,2020-12-14,2243,1.0,28,0.0
Marin,2020-12-15,2243,0.0,28,0.0
Marin,2020-12-16,2243,0.0,28,0.0
Marin,2020-12-17,2243,0.0,28,0.0
Marin,2020-12-18,2244,1.0,28,0.0
Marin,2020-12-19,2245,1.0,28,0.0
Marin,2020-12-20,2245,0.0,28,0.0
Marin,2020-12-21,2245,0.0,28,0.0
Marin,2020-12-22,2245,0.0,28,0.0
Marin,2020-12-23,2245,0.0,28,0.0
Marin,2020-12-24,2245,0.0,28,0.0
Marin,2020-12-25,2245,0.0,28,0.0
Marin,2020-12-26,2245,0.0,28,0.0
Marin,2020-12-27,2245,0.0,28,0.0
Marin,2020-12-28,2245,0.0,28,0.0
Marin,2020-12-29,2245,0.0,28,0.0
Marin,2020-12-30,2245,0.0,28,0.0
Marin,2020-12-31,2245,0.0,28,0.0
Marin,2021-01-01,2245,0.0,28,0.0
Marin,2021-01-02,2245,0.0,28,0.0
Marin,2021-01-03,2245,0.0,28,0.0
Marin,2021-01-04,2245,0.0,28,0.0
Marin,2021-01-05,2245,0.0,28,0.0
Marin,2021-01-06,2245,0.0,28,0.0
Marin,2021-01-07,2245,0.0,28,0.0
Marin,2021-01-08,2245,0.0,28,0.0
Marin,2021-01-09,2245,0.0,28,0.0
Marin,2021-01-10,2245,0.0,28,0.0
Marin,2021-01-11,2245,0.0,28,0.0
Marin,2021-01-12,2245,0.0,28,0.0
Marin,2021-01-13,2245,0.0,28,0.0
Marin,2021-01-14,2245,0.0,28,0.0
Marin,2021-01-15,2245,0.0,28,0.0
Marin,2021-01-16,2245,0.0,28,0.0
Marin,2021-01-17,2245,0.0,28,0.0
Marin,2021-01-18,2245,0.0,28,0.0
Marin,2021-01-19,2245,0.0,28,0.0
Marin,2021-01-20,2245,0.0,28,0.0
Marin,2021-01-21,2245,0.0,28,0.0
Marin,2021-01-22,2246,1.0,28,0.0
Marin,2021-01-23,2246,0.0,28,0.0
Marin,2021-01-24,2246,0.0,28,0.0
Marin,2021-01-25,2246,0.0,28,0.0
Marin,2021-01-26,2248,2.0,28,0.0
Marin,2021-01-27,2248,0.0,28,0.0
Marin,2021-01-28,2248,0.0,28,0.0
Marin,2021-01-29,2248,0.0,28,0.0
Marin,2021-01-30,2248,0.0,28,0.0
Marin,2021-01-31,2248,0.0,28,0.0
Marin,2021-02-01,2249,1.0,28,0.0
Marin,2021-02-02,2249,0.0,28,0.0
Marin,2021-02-03,2249,0.0,28,0.0
Marin,2021-02-04,2249,0.0,28,0.0
Marin,2021-02-05,2249,0.0,28,0.0
Marin,2021-02-06,2249,0.0,28,0.0
Marin,2021-02-07,2249,0.0,28,0.0
Marin,2021-02-08,2249,0.0,28,0.0
Marin,2021-02-09,2249,0.0,28,0.0
Marin,2021-02-10,2249,0.0,28,0.0
Marin,2021-02-11,2249,0.0,28,0.0
Marin,2021-02-12,2249,0.0,28,0.0
Marin,2021-02-13,2249,0.0,28,0.0
Marin,2021-02-14,2249,0.0,28,0.0
Marin,2021-02-15,2249,0.0,28,0.0
Marin,2021-02-16,2249,0.0,28,0.0
Marin,2021-02-17,2249,0.0,28,0.0
Marin,2021-02-18,2249,0.0,28,0.0
Marin,2021-02-19,2249,0.0,28,0.0
Marin,2021-02-20,2249,0.0,28,0.0
Marin,2021-02-21,2249,0.0,28,0.0
Marin,2021-02-22,2249,0.0,28,0.0
Marin,2021-02-23,2249,0.0,28,0.0
Marin,2021-02-24,2249,0.0,28,0.0
Marin,2021-02-25,2249,0.0,28,0.0
Marin,2021-02-26,2249,0.0,28,0.0
Marin,2021-02-27,2249,0.0,28,0.0
Marin,2021-02-28,2249,0.0,28,0.0
Marin,2021-03-01,2249,0.0,28,0.0
Marin,2021-03-02,2249,0.0,28,0.0
Marin,2021-03-03,2249,0.0,28,0.0
Marin,2021-03-04,2249,0.0,28,0.0
Marin,2021-03-05,2249,0.0,28,0.0
Marin,2021-03-06,2249,0.0,28,0.0
Marin,2021-03-07,2249,0.0,28,0.0
Marin,2021-03-08,2249,0.0,28,0.0
Marin,2021-03-09,2249,0.0,28,0.0
Marin,2021-03-10,2249,0.0,28,0.0
Marin,2021-03-11,2250,1.0,28,0.0
Marin,2021-03-12,2250,0.0,28,0.0
Marin,2021-03-13,2250,0.0,28,0.0
Marin,2021-03-14,2250,0.0,28,0.0
Marin,2021-03-15,2250,0.0,28,0.0
Marin,2021-03-16,2250,0.0,28,0.0
Marin,2021-03-17,2250,0.0,28,0.0
Marin,2021-03-18,2250,0.0,28,0.0
Marin,2021-03-19,2250,0.0,28,0.0
Marin,2021-03-20,2250,0.0,28,0.0
Marin,2021-03-21,2250,0.0,28,0.0
Marin,2021-03-22,2250,0.0,28,0.0
Marin,2021-03-23,2250,0.0,28,0.0
Marin,2021-03-24,2250,0.0,28,0.0
Marin,2021-03-25,2250,0.0,28,0.0
Marin,2021-03-26,2250,0.0,28,0.0
Marin,2021-03-27,2250,0.0,28,0.0
Marin,2021-03-28,2250,0.0,28,0.0
Marin,2021-03-29,2250,0.0,28,0.0
Marin,2021-03-30,2250,0.0,28,0.0
Marin,2021-03-31,2250,0.0,28,0.0
Marin,2021-04-01,2250,0.0,28,0.0
Marin,2021-04-02,2250,0.0,28,0.0
Marin,2021-04-03,2250,0.0,28,0.0
Marin,2021-04-04,2250,0.0,28,0.0
Marin,2021-04-05,2250,0.0,28,0.0
Marin,2021-04-06,2250,0.0,28,0.0
Marin,2021-04-07,2251,1.0,28,0.0
Marin,2021-04-08,2251,0.0,28,0.0
Marin,2021-04-09,2251,0.0,28,0.0
Marin,2021-04-10,2251,0.0,28,0.0
Marin,2021-04-11,2251,0.0,28,0.0
Marin,2021-04-12,2251,0.0,28,0.0
Marin,2021-04-13,2251,0.0,28,0.0
Marin,2021-04-14,2251,0.0,28,0.0
Marin,2021-04-15,2251,0.0,28,0.0
Marin,2021-04-16,2251,0.0,28,0.0
Marin,2021-04-17,2251,0.0,28,0.0
Marin,2021-04-18,2251,0.0,28,0.0
Marin,2021-04-19,2251,0.0,28,0.0
Marin,2021-04-20,2251,0.0,28,0.0
Marin,2021-04-21,2251,0.0,28,0.0
Marin,2021-04-22,2251,0.0,28,0.0
Marin,2021-04-23,2251,0.0,28,0.0
Marin,2021-04-24,2251,0.0,28,0.0
Marin,2021-04-25,2251,0.0,28,0.0
Marin,2021-04-26,2251,0.0,28,0.0
Marin,2021-04-27,2251,0.0,28,0.0
Marin,2021-04-28,2251,0.0,28,0.0
Marin,2021-04-29,2251,0.0,28,0.0
Marin,2021-04-30,2251,0.0,28,0.0
Marin,2021-05-01,2251,0.0,28,0.0
Marin,2021-05-02,2251,0.0,28,0.0
Marin,2021-05-03,2251,0.0,28,0.0
Marin,2021-05-04,2251,0.0,28,0.0
Marin,2021-05-05,2251,0.0,28,0.0
Marin,2021-05-06,2251,0.0,28,0.0
Marin,2021-05-07,2251,0.0,28,0.0
Marin,2021-05-08,2251,0.0,28,0.0
Marin,2021-05-09,2251,0.0,28,0.0
Marin,2021-05-10,2251,0.0,28,0.0
Marin,2021-05-11,2251,0.0,28,0.0
Marin,2021-05-12,2251,0.0,28,0.0
Marin,2021-05-13,2251,0.0,28,0.0
Marin,2021-05-14,2251,0.0,28,0.0
Marin,2021-05-15,2251,0.0,28,0.0
Marin,2021-05-16,2251,0.0,28,0.0
Marin,2021-05-17,2251,0.0,28,0.0
Marin,2021-05-18,2251,0.0,28,0.0
Marin,2021-05-19,2251,0.0,28,0.0
Marin,2021-05-20,2251,0.0,28,0.0
Marin,2021-05-21,2251,0.0,28,0.0
Marin,2021-05-22,2251,0.0,28,0.0
Marin,2021-05-23,2251,0.0,28,0.0
Marin,2021-05-24,2251,0.0,28,0.0
Marin,2021-05-25,2251,0.0,28,0.0
Marin,2021-05-26,2251,0.0,28,0.0
Marin,2021-05-27,2251,0.0,28,0.0
Marin,2021-05-28,2251,0.0,28,0.0
Marin,2021-05-29,2251,0.0,28,0.0
Marin,2021-05-30,2251,0.0,28,0.0
Marin,2021-05-31,2251,0.0,28,0.0
Marin,2021-06-01,2251,0.0,28,0.0
Marin,2021-06-02,2251,0.0,28,0.0
Marin,2021-06-03,2251,0.0,28,0.0
Marin,2021-06-04,2251,0.0,28,0.0
Marin,2021-06-05,2251,0.0,28,0.0
Marin,2021-06-06,2251,0.0,28,0.0
Marin,2021-06-07,2251,0.0,28,0.0
Marin,2021-06-08,2251,0.0,28,0.0
Marin,2021-06-09,2251,0.0,28,0.0
Marin,2021-06-10,2251,0.0,28,0.0
Marin,2021-06-11,2251,0.0,28,0.0
Marin,2021-06-12,2251,0.0,28,0.0
Marin,2021-06-13,2251,0.0,28,0.0
Marin,2021-06-14,2251,0.0,28,0.0
Marin,2021-06-15,2251,0.0,28,0.0
Marin,2021-06-16,2251,0.0,28,0.0
Marin,2021-06-17,2251,0.0,28,0.0
Marin,2021-06-18,2251,0.0,28,0.0
Marin,2021-06-19,2251,0.0,28,0.0
Marin,2021-06-20,2251,0.0,28,0.0
Marin,2021-06-21,2251,0.0,28,0.0
Marin,2021-06-22,2251,0.0,28,0.0
Marin,2021-06-23,2251,0.0,28,0.0
Marin,2021-06-24,2251,0.0,28,0.0
Marin,2021-06-25,2251,0.0,28,0.0
Marin,2021-06-26,2251,0.0,28,0.0
Marin,2021-06-27,2251,0.0,28,0.0
Marin,2021-06-28,2251,0.0,28,0.0
Marin,2021-06-29,2252,1.0,28,0.0
Marin,2021-06-30,2252,0.0,28,0.0
Marin,2021-07-01,2252,0.0,28,0.0
Marin,2021-07-02,2252,0.0,28,0.0
Marin,2021-07-03,2252,0.0,28,0.0
Marin,2021-07-04,2252,0.0,28,0.0
Marin,2021-07-05,2252,0.0,28,0.0
Marin,2021-07-06,2252,0.0,28,0.0
Marin,2021-07-07,2252,0.0,28,0.0
Marin,2021-07-08,2252,0.0,28,0.0
Marin,2021-07-09,2253,1.0,28,0.0
Marin,2021-07-10,2253,0.0,28,0.0
Marin,2021-07-11,2253,0.0,28,0.0
Marin,2021-07-12,2253,0.0,28,0.0
Marin,2021-07-13,2253,0.0,28,0.0
Marin,2021-07-14,2253,0.0,28,0.0
Marin,2021-07-15,2253,0.0,28,0.0
Marin,2021-07-16,2253,0.0,28,0.0
Marin,2021-07-17,2253,0.0,28,0.0
Marin,2021-07-18,2253,0.0,28,0.0
Marin,2021-07-19,2253,0.0,28,0.0
Marin,2021-07-20,2253,0.0,28,0.0
Marin,2021-07-21,2253,0.0,28,0.0
Marin,2021-07-22,2253,0.0,28,0.0
Marin,2021-07-23,2253,0.0,28,0.0
Marin,2021-07-24,2253,0.0,28,0.0
Marin,2021-07-25,2253,0.0,28,0.0
Marin,2021-07-26,2253,0.0,28,0.0
Marin,2021-07-27,2253,0.0,28,0.0
Marin,2021-07-28,2253,0.0,28,0.0
Marin,2021-07-29,2253,0.0,28,0.0
